========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
3104    SUCCESS    3        19        9        7,48        7,57            7,47
2558    SUCCESS    3        26        9        7,48        7,57            7,47
1581    SUCCESS    2        16        18        7,48        7,66            7,47
2291    SUCCESS    3        19        9        7,57        7,66            7,56
6452    SUCCESS    3        26        9        7,57        7,66            7,56
3363    SUCCESS    2        16        9        7,66        7,75            7,65
7312    SUCCESS    3        19        9        7,66        7,75            7,65
512    SUCCESS    3        26        9        7,66        7,75            7,65
2606    SUCCESS    2        16        9        7,75        7,84            7,74
6444    SUCCESS    3        19        9        7,75        7,84            7,74
6933    SUCCESS    3        25        4,86        2,98        7,84            2,97
1909    SUCCESS    3        26        9        7,75        7,84            7,74
4110    SUCCESS    1        3        2,88        5,05        7,93            5,04
2391    SUCCESS    2        16        9        7,84        7,93            7,83
6610    SUCCESS    3        19        9        7,84        7,93            7,83
2665    SUCCESS    3        26        9        7,84        7,93            7,83
2434    SUCCESS    1        3        9        7,93        8,02            7,92
2121    SUCCESS    2        16        9        7,93        8,02            7,92
707    SUCCESS    1        3        9        8,02        8,11            8,01
6111    SUCCESS    2        11        8,01        10        8,11            9
3566    SUCCESS    1        3        9        8,11        8,20            8,10
1198    SUCCESS    2        11        9        8,11        8,20            8,10
4717    SUCCESS    3        21        63        7,57        8,20            7,56
3043    SUCCESS    3        26        27        7,93        8,20            7,92
674    SUCCESS    3        21        9        8,20        8,29            8,19
1050    SUCCESS    3        26        9        8,20        8,29            8,19
1644    SUCCESS    3        21        9        8,29        8,38            8,28
